,datetime,symbol,open,high,low,close,volume
0,2007-09-19 09:00:00,HOSE:VIC,1722.52737791,1722.52737791,1722.52737791,1722.52737791,0.0
1,2007-09-20 09:00:00,HOSE:VIC,1805.20869202,1805.20869202,1805.20869202,1805.20869202,0.0
2,2007-09-21 09:00:00,HOSE:VIC,1887.89000614,1887.89000614,1887.89000614,1887.89000614,0.0
3,2007-09-24 09:00:00,HOSE:VIC,1970.57132026,1970.57132026,1970.57132026,1970.57132026,0.0
4,2007-09-25 09:00:00,HOSE:VIC,2067.0328558,2067.0328558,2067.0328558,2067.0328558,0.0
5,2007-09-26 09:00:00,HOSE:VIC,2163.49438845,2163.49438845,2163.49438845,2163.49438845,0.0
6,2007-09-27 09:00:00,HOSE:VIC,2135.93394849,2135.93394849,2067.0328558,2067.0328558,0.0
7,2007-09-28 09:00:00,HOSE:VIC,2122.15372995,2163.49438845,2122.15372995,2163.49438845,0.0
8,2007-10-01 09:00:00,HOSE:VIC,2259.95592111,2259.95592111,2259.95592111,2259.95592111,0.0
9,2007-10-02 09:00:00,HOSE:VIC,2370.1976723,2370.1976723,2370.1976723,2370.1976723,0.0
10,2007-10-03 09:00:00,HOSE:VIC,2480.43942638,2480.43942638,2480.43942638,2480.43942638,0.0
11,2007-10-04 09:00:00,HOSE:VIC,2604.46139611,2604.46139611,2604.46139611,2604.46139611,0.0
12,2007-10-05 09:00:00,HOSE:VIC,2728.48336873,2728.48336873,2659.58227315,2659.58227315,0.0
13,2007-10-08 09:00:00,HOSE:VIC,2645.80205461,2659.58227315,2645.80205461,2659.58227315,0.0
14,2007-10-09 09:00:00,HOSE:VIC,2604.46139611,2604.46139611,2535.56030053,2535.56030053,0.0
15,2007-10-10 09:00:00,HOSE:VIC,2576.90095903,2576.90095903,2535.56030053,2535.56030053,0.0
16,2007-10-11 09:00:00,HOSE:VIC,2521.78008199,2521.78008199,2466.65920784,2466.65920784,0.0
17,2007-10-12 09:00:00,HOSE:VIC,2452.87898642,2480.43942638,2452.87898642,2480.43942638,0.0
18,2007-10-15 09:00:00,HOSE:VIC,2480.43942638,2549.34052196,2480.43942638,2549.34052196,0.0
19,2007-10-16 09:00:00,HOSE:VIC,2549.34052196,2549.34052196,2494.21964492,2494.21964492,0.0
20,2007-10-17 09:00:00,HOSE:VIC,2466.65920784,2466.65920784,2452.87898642,2452.87898642,0.0
21,2007-10-18 09:00:00,HOSE:VIC,2425.31854934,2425.31854934,2411.5383308,2411.5383308,0.0
22,2007-10-19 09:00:00,HOSE:VIC,2466.65920784,2521.78008199,2466.65920784,2521.78008199,0.0
23,2007-10-22 09:00:00,HOSE:VIC,2480.43942638,2480.43942638,2466.65920784,2480.43942638,0.0
24,2007-10-23 09:00:00,HOSE:VIC,2425.31854934,2439.09876788,2411.5383308,2411.5383308,0.0
25,2007-10-24 09:00:00,HOSE:VIC,2411.5383308,2452.87898642,2411.5383308,2439.09876788,0.0
26,2007-10-25 09:00:00,HOSE:VIC,2439.09876788,2439.09876788,2397.75811226,2397.75811226,0.0
27,2007-10-26 09:00:00,HOSE:VIC,2383.97789373,2383.97789373,2356.41745376,2356.41745376,0.0
28,2007-10-29 09:00:00,HOSE:VIC,2246.17570257,2287.51635818,2246.17570257,2246.17570257,0.0
29,2007-10-30 09:00:00,HOSE:VIC,2246.17570257,2273.73613964,2246.17570257,2259.95592111,0.0
30,2007-10-31 09:00:00,HOSE:VIC,2259.95592111,2259.95592111,2232.39548403,2232.39548403,0.0
31,2007-11-01 09:00:00,HOSE:VIC,2246.17570257,2246.17570257,2218.6152626,2218.6152626,0.0
32,2007-11-02 09:00:00,HOSE:VIC,2204.83504407,2204.83504407,2163.49438845,2163.49438845,0.0
33,2007-11-05 09:00:00,HOSE:VIC,2259.95592111,2259.95592111,2259.95592111,2259.95592111,0.0
34,2007-11-06 09:00:00,HOSE:VIC,2370.1976723,2370.1976723,2370.1976723,2370.1976723,0.0
35,2007-11-07 09:00:00,HOSE:VIC,2287.51635818,2301.29657672,2287.51635818,2287.51635818,0.0
36,2007-11-08 09:00:00,HOSE:VIC,2273.73613964,2273.73613964,2232.39548403,2232.39548403,0.0
37,2007-11-09 09:00:00,HOSE:VIC,2232.39548403,2315.07679815,2232.39548403,2315.07679815,0.0
38,2007-11-12 09:00:00,HOSE:VIC,2273.73613964,2273.73613964,2246.17570257,2246.17570257,0.0
39,2007-11-13 09:00:00,HOSE:VIC,2218.6152626,2218.6152626,2135.93394849,2135.93394849,0.0
40,2007-11-14 09:00:00,HOSE:VIC,2204.83504407,2232.39548403,2191.05482553,2191.05482553,0.0
41,2007-11-15 09:00:00,HOSE:VIC,2191.05482553,2204.83504407,2191.05482553,2204.83504407,0.0
42,2007-11-16 09:00:00,HOSE:VIC,2204.83504407,2204.83504407,2191.05482553,2191.05482553,0.0
43,2007-11-19 09:00:00,HOSE:VIC,2204.83504407,2204.83504407,2191.05482553,2191.05482553,0.0
44,2007-11-20 09:00:00,HOSE:VIC,2163.49438845,2163.49438845,2163.49438845,2163.49438845,0.0
45,2007-11-21 09:00:00,HOSE:VIC,2122.15372995,2135.93394849,2122.15372995,2135.93394849,0.0
46,2007-11-22 09:00:00,HOSE:VIC,2163.49438845,2163.49438845,2135.93394849,2135.93394849,0.0
47,2007-11-23 09:00:00,HOSE:VIC,2232.39548403,2232.39548403,2232.39548403,2232.39548403,0.0
48,2007-11-26 09:00:00,HOSE:VIC,2342.63723522,2342.63723522,2342.63723522,2342.63723522,0.0
