,datetime,symbol,open,high,low,close,volume
0,2014-07-14 09:00:00,HOSE:MWG,9920.39896,9981.635991,9920.39896,9981.635991,87031.0
1,2014-07-15 09:00:00,HOSE:MWG,10655.243328,10655.243328,10655.243328,10655.243328,926558.0
2,2014-07-16 09:00:00,HOSE:MWG,11390.087695,11390.087695,11390.087695,11390.087695,4223664.0
3,2014-07-17 09:00:00,HOSE:MWG,12186.169093,12186.169093,12186.169093,12186.169093,776647.0
4,2014-07-18 09:00:00,HOSE:MWG,12982.250491,12982.250491,12982.250491,12982.250491,1097862.0
5,2014-07-21 09:00:00,HOSE:MWG,13839.56892,13839.56892,12369.880185,12982.250491,2539549.0
6,2014-07-22 09:00:00,HOSE:MWG,12737.302369,13349.672675,12737.302369,13349.672675,4644981.0
7,2014-07-23 09:00:00,HOSE:MWG,13472.146736,13472.146736,13227.198614,13349.672675,190483.0
8,2014-07-24 09:00:00,HOSE:MWG,13227.198614,13349.672675,13227.198614,13227.198614,274259.0
9,2014-07-25 09:00:00,HOSE:MWG,13227.198614,13349.672675,13227.198614,13227.198614,650171.0
10,2014-07-28 09:00:00,HOSE:MWG,13227.198614,13349.672675,13227.198614,13227.198614,765950.0
11,2014-07-29 09:00:00,HOSE:MWG,13227.198614,13227.198614,12859.77643,12982.250491,206567.0
12,2014-07-30 09:00:00,HOSE:MWG,13104.724552,13104.724552,12859.77643,12982.250491,131942.0
13,2014-07-31 09:00:00,HOSE:MWG,12859.77643,12859.77643,12369.880185,12614.828307,305366.0
14,2014-08-01 09:00:00,HOSE:MWG,12859.77643,12859.77643,12492.354246,12614.828307,230983.0
15,2014-08-04 09:00:00,HOSE:MWG,12614.828307,12614.828307,12614.828307,12614.828307,108998.0
16,2014-08-05 09:00:00,HOSE:MWG,12737.302369,12859.77643,12737.302369,12737.302369,174239.0
17,2014-08-06 09:00:00,HOSE:MWG,12737.302369,13104.724552,12737.302369,13104.724552,169826.0
18,2014-08-07 09:00:00,HOSE:MWG,13104.724552,13104.724552,12982.250491,13104.724552,140843.0
19,2014-08-08 09:00:00,HOSE:MWG,12982.250491,13104.724552,12982.250491,13104.724552,75031.0
20,2014-08-11 09:00:00,HOSE:MWG,13962.042981,13962.042981,13594.620797,13962.042981,1463570.0
21,2014-08-12 09:00:00,HOSE:MWG,14084.517042,14451.939226,14084.517042,14451.939226,686999.0
22,2014-08-13 09:00:00,HOSE:MWG,14574.413287,15309.257655,14329.465165,15186.783593,1200330.0
23,2014-08-14 09:00:00,HOSE:MWG,15186.783593,16166.576083,15186.783593,16166.576083,1223111.0
24,2014-08-15 09:00:00,HOSE:MWG,17146.368573,17268.842634,16656.472328,17268.842634,817559.0
25,2014-08-18 09:00:00,HOSE:MWG,17881.212941,18248.635124,17636.264818,18248.635124,244211.0
26,2014-08-19 09:00:00,HOSE:MWG,17758.738879,18126.161063,17023.894512,17023.894512,319651.0
27,2014-08-20 09:00:00,HOSE:MWG,16044.102022,17146.368573,16044.102022,17023.894512,380078.0
28,2014-08-21 09:00:00,HOSE:MWG,16778.946389,17023.894512,16533.998267,16533.998267,478219.0
29,2014-08-22 09:00:00,HOSE:MWG,16533.998267,17268.842634,16533.998267,17268.842634,374443.0
30,2014-08-25 09:00:00,HOSE:MWG,17758.738879,17881.212941,17268.842634,17636.264818,499610.0
31,2014-08-26 09:00:00,HOSE:MWG,17636.264818,17636.264818,16411.524206,16411.524206,243967.0
32,2014-08-27 09:00:00,HOSE:MWG,16901.420451,17146.368573,16533.998267,16778.946389,256783.0
33,2014-08-28 09:00:00,HOSE:MWG,16778.946389,16778.946389,16533.998267,16778.946389,41390.0
34,2014-08-29 09:00:00,HOSE:MWG,16778.946389,16778.946389,15921.627961,16533.998267,128591.0
35,2014-09-03 09:00:00,HOSE:MWG,16656.472328,16656.472328,16289.050145,16533.998267,205099.0
36,2014-09-04 09:00:00,HOSE:MWG,16411.524206,16411.524206,15921.627961,16166.576083,308222.0
37,2014-09-05 09:00:00,HOSE:MWG,16289.050145,16656.472328,16289.050145,16656.472328,365462.0
38,2014-09-08 09:00:00,HOSE:MWG,16901.420451,17758.738879,16656.472328,17758.738879,1401926.0
39,2014-09-09 09:00:00,HOSE:MWG,18983.479492,18983.479492,18003.687002,18248.635124,725126.0
40,2014-09-10 09:00:00,HOSE:MWG,18738.531369,18738.531369,17881.212941,18616.057308,193019.0
41,2014-09-11 09:00:00,HOSE:MWG,18493.583247,18861.00543,18371.109186,18616.057308,211142.0
42,2014-09-12 09:00:00,HOSE:MWG,18616.057308,18738.531369,18248.635124,18493.583247,364727.0
43,2014-09-15 09:00:00,HOSE:MWG,18493.583247,18738.531369,18493.583247,18616.057308,118387.0
