,datetime,symbol,open,high,low,close,volume
0,2018-04-23 09:00:00,HOSE:TPB,15325.032726,15372.186673,14287.645895,14523.41563,1947850.0
1,2018-04-24 09:00:00,HOSE:TPB,14287.645895,14617.723523,13533.182746,14523.41563,2300166.0
2,2018-04-26 09:00:00,HOSE:TPB,14476.261683,14570.569577,13910.414321,14004.722214,1310682.0
3,2018-04-27 09:00:00,HOSE:TPB,14122.607082,14240.491949,13839.6834,14240.491949,1661958.0
4,2018-05-02 09:00:00,HOSE:TPB,14570.569577,14570.569577,14004.722214,14051.876161,994486.0
5,2018-05-03 09:00:00,HOSE:TPB,14051.876161,14051.876161,13674.644586,14051.876161,864528.0
6,2018-05-04 09:00:00,HOSE:TPB,14358.376816,14358.376816,13910.414321,14051.876161,567500.0
7,2018-05-07 09:00:00,HOSE:TPB,14099.030108,14146.184055,13768.95248,14146.184055,572165.0
8,2018-05-08 09:00:00,HOSE:TPB,14617.723523,14617.723523,14051.876161,14193.338002,1179559.0
9,2018-05-09 09:00:00,HOSE:TPB,14193.338002,14193.338002,13957.568268,14146.184055,782391.0
10,2018-05-10 09:00:00,HOSE:TPB,14146.184055,14146.184055,13674.644586,13910.414321,392309.0
11,2018-05-11 09:00:00,HOSE:TPB,13910.414321,14051.876161,13486.028799,14051.876161,1538384.0
12,2018-05-14 09:00:00,HOSE:TPB,14051.876161,14051.876161,13580.336693,13910.414321,536367.0
13,2018-05-15 09:00:00,HOSE:TPB,13910.414321,14075.453135,13580.336693,14051.876161,993870.0
14,2018-05-16 09:00:00,HOSE:TPB,14051.876161,14075.453135,13768.95248,13910.414321,1114092.0
15,2018-05-17 09:00:00,HOSE:TPB,13957.568268,14051.876161,13816.106427,13910.414321,817977.0
16,2018-05-18 09:00:00,HOSE:TPB,13863.260374,14051.876161,13745.375507,14004.722214,988144.0
17,2018-05-21 09:00:00,HOSE:TPB,14028.299188,14028.299188,13886.837347,13933.991294,719978.0
18,2018-05-22 09:00:00,HOSE:TPB,13933.991294,14028.299188,13486.028799,13816.106427,879246.0
19,2018-05-23 09:00:00,HOSE:TPB,13816.106427,13886.837347,13627.49064,13863.260374,1073247.0
20,2018-05-24 09:00:00,HOSE:TPB,13839.6834,13886.837347,13721.798533,13816.106427,778065.0
21,2018-05-25 09:00:00,HOSE:TPB,13816.106427,13863.260374,13651.067613,13674.644586,653154.0
22,2018-05-28 09:00:00,HOSE:TPB,13580.336693,13627.49064,12778.719596,12778.719596,417864.0
23,2018-05-29 09:00:00,HOSE:TPB,12967.335384,13603.913666,12967.335384,13580.336693,1252087.0
24,2018-05-30 09:00:00,HOSE:TPB,13556.759719,13651.067613,13391.720905,13533.182746,363657.0
25,2018-05-31 09:00:00,HOSE:TPB,13486.028799,13509.605772,13203.105118,13203.105118,609383.0
26,2018-06-01 09:00:00,HOSE:TPB,13486.028799,13486.028799,13203.105118,13203.105118,213235.0
27,2018-06-04 09:00:00,HOSE:TPB,13250.259065,14051.876161,13179.528145,13910.414321,822199.0
28,2018-06-05 09:00:00,HOSE:TPB,13957.568268,13957.568268,13627.49064,13863.260374,973830.0
29,2018-06-06 09:00:00,HOSE:TPB,13768.95248,13816.106427,13580.336693,13627.49064,1798170.0
30,2018-06-07 09:00:00,HOSE:TPB,13674.644586,13674.644586,13533.182746,13627.49064,1432688.0
31,2018-06-08 09:00:00,HOSE:TPB,13627.49064,13674.644586,13438.874852,13509.605772,2465368.0
32,2018-06-11 09:00:00,HOSE:TPB,13627.49064,13627.49064,13297.413012,13438.874852,82090.0
33,2018-06-12 09:00:00,HOSE:TPB,13438.874852,13438.874852,13108.797224,13297.413012,89449.0
34,2018-06-13 09:00:00,HOSE:TPB,13297.413012,13344.566959,13203.105118,13297.413012,235800.0
35,2018-06-14 09:00:00,HOSE:TPB,13297.413012,13297.413012,13085.220251,13203.105118,48753.0
36,2018-06-15 09:00:00,HOSE:TPB,13273.836038,13273.836038,13085.220251,13108.797224,55688.0
37,2018-06-18 09:00:00,HOSE:TPB,13108.797224,13108.797224,12731.565649,12731.565649,94348.0
38,2018-06-19 09:00:00,HOSE:TPB,12542.949862,12920.181437,11859.217633,12778.719596,1376044.0
39,2018-06-20 09:00:00,HOSE:TPB,12778.719596,12967.335384,12778.719596,12920.181437,1375768.0
40,2018-06-21 09:00:00,HOSE:TPB,13014.489331,13155.951171,12731.565649,12920.181437,92588.0
41,2018-06-22 09:00:00,HOSE:TPB,12873.02749,12967.335384,12873.02749,12967.335384,244558.0
42,2018-06-25 09:00:00,HOSE:TPB,12990.912357,13203.105118,12967.335384,13108.797224,434723.0
43,2018-06-26 09:00:00,HOSE:TPB,12354.334075,13155.951171,12354.334075,13108.797224,215122.0
44,2018-06-27 09:00:00,HOSE:TPB,13061.643277,13108.797224,12731.565649,13038.066304,89831.0
45,2018-06-28 09:00:00,HOSE:TPB,13038.066304,13038.066304,12731.565649,12731.565649,94093.0
46,2018-06-29 09:00:00,HOSE:TPB,12967.335384,12967.335384,12684.411703,12967.335384,497495.0
47,2018-07-02 09:00:00,HOSE:TPB,12967.335384,13014.489331,12707.988676,12731.565649,156844.0
48,2018-07-03 09:00:00,HOSE:TPB,12731.565649,12755.142623,12236.449208,12307.180128,386455.0
49,2018-07-04 09:00:00,HOSE:TPB,12307.180128,12354.334075,11694.178819,12000.679473,601921.0
50,2018-07-05 09:00:00,HOSE:TPB,12212.872234,12425.064995,11929.948553,11929.948553,1652393.0
51,2018-07-06 09:00:00,HOSE:TPB,11929.948553,12590.103809,11929.948553,12590.103809,729776.0
52,2018-07-09 09:00:00,HOSE:TPB,12731.565649,12731.565649,11717.755792,12731.565649,480360.0
53,2018-07-10 09:00:00,HOSE:TPB,12731.565649,12825.873543,12684.411703,12825.873543,2255390.0
54,2018-07-11 09:00:00,HOSE:TPB,12825.873543,12825.873543,12542.949862,12637.257756,174808.0
55,2018-07-12 09:00:00,HOSE:TPB,12590.103809,12637.257756,12519.372889,12613.680782,294585.0
56,2018-07-13 09:00:00,HOSE:TPB,12802.29657,12849.450517,12684.411703,12778.719596,644163.0
57,2018-07-16 09:00:00,HOSE:TPB,12731.565649,12731.565649,12495.795915,12731.565649,459004.0
58,2018-07-17 09:00:00,HOSE:TPB,12731.565649,12755.142623,12637.257756,12637.257756,334604.0
59,2018-07-18 09:00:00,HOSE:TPB,12660.834729,12778.719596,12566.526835,12731.565649,525467.0
60,2018-07-19 09:00:00,HOSE:TPB,12707.988676,12731.565649,12590.103809,12684.411703,116956.0
61,2018-07-20 09:00:00,HOSE:TPB,12731.565649,12731.565649,12637.257756,12684.411703,54266.0
62,2018-07-23 09:00:00,HOSE:TPB,12707.988676,12707.988676,12590.103809,12660.834729,139434.0
63,2018-07-24 09:00:00,HOSE:TPB,12731.565649,12755.142623,11788.486712,12590.103809,166854.0
64,2018-07-25 09:00:00,HOSE:TPB,12542.949862,12660.834729,11788.486712,12448.641968,209757.0
65,2018-07-26 09:00:00,HOSE:TPB,12448.641968,12637.257756,12425.064995,12495.795915,3655513.0
66,2018-07-27 09:00:00,HOSE:TPB,12495.795915,12637.257756,12425.064995,12542.949862,1154152.0
67,2018-07-30 09:00:00,HOSE:TPB,12212.872234,12542.949862,11835.640659,12071.410394,461614.0
68,2018-07-31 09:00:00,HOSE:TPB,11812.063686,12071.410394,11812.063686,12024.256447,279232.0
69,2018-08-01 09:00:00,HOSE:TPB,11953.525526,12047.83342,11788.486712,11788.486712,285360.0
70,2018-08-02 09:00:00,HOSE:TPB,11764.909739,11788.486712,11316.947244,11647.024872,398735.0
71,2018-08-03 09:00:00,HOSE:TPB,11316.947244,11788.486712,11316.947244,11623.447898,424818.0
72,2018-08-06 09:00:00,HOSE:TPB,11623.447898,11788.486712,11222.63935,11269.793297,639031.0
73,2018-08-07 09:00:00,HOSE:TPB,11293.370271,11364.101191,11293.370271,11340.524217,203501.0
74,2018-08-08 09:00:00,HOSE:TPB,11340.524217,11576.293952,11340.524217,11505.563031,477540.0
75,2018-08-09 09:00:00,HOSE:TPB,11552.716978,12118.56434,11552.716978,11977.1025,978092.0
76,2018-08-10 09:00:00,HOSE:TPB,12000.679473,12118.56434,11835.640659,12047.83342,704307.0
77,2018-08-13 09:00:00,HOSE:TPB,12071.410394,12283.603154,11953.525526,12260.026181,714358.0
78,2018-08-14 09:00:00,HOSE:TPB,12401.488022,12448.641968,12260.026181,12260.026181,663101.0
79,2018-08-15 09:00:00,HOSE:TPB,12260.026181,12377.911048,12118.56434,12142.141314,614261.0
80,2018-08-16 09:00:00,HOSE:TPB,12071.410394,12307.180128,12071.410394,12283.603154,498365.0
81,2018-08-17 09:00:00,HOSE:TPB,12401.488022,12731.565649,12283.603154,12377.911048,556515.0
82,2018-08-20 09:00:00,HOSE:TPB,12260.026181,12401.488022,12260.026181,12260.026181,604804.0
83,2018-08-21 09:00:00,HOSE:TPB,12260.026181,12377.911048,12260.026181,12377.911048,661681.0
84,2018-08-22 09:00:00,HOSE:TPB,12377.911048,12566.526835,12307.180128,12425.064995,1234836.0
85,2018-08-23 09:00:00,HOSE:TPB,12354.334075,12590.103809,12354.334075,12495.795915,796792.0
86,2018-08-24 09:00:00,HOSE:TPB,12519.372889,12519.372889,12448.641968,12519.372889,675974.0
87,2018-08-27 09:00:00,HOSE:TPB,12542.949862,12590.103809,12542.949862,12590.103809,557492.0
88,2018-08-28 09:00:00,HOSE:TPB,12542.949862,12707.988676,12542.949862,12684.411703,1267548.0
89,2018-08-29 09:00:00,HOSE:TPB,12684.411703,12778.719596,12637.257756,12755.142623,749225.0
90,2018-08-30 09:00:00,HOSE:TPB,12731.565649,12778.719596,12637.257756,12755.142623,818889.0
91,2018-08-31 09:00:00,HOSE:TPB,12755.142623,12849.450517,12684.411703,12684.411703,731093.0
92,2018-09-04 09:00:00,HOSE:TPB,12660.834729,12707.988676,12613.680782,12637.257756,583088.0
93,2018-09-05 09:00:00,HOSE:TPB,12613.680782,12660.834729,12495.795915,12495.795915,609428.0
94,2018-09-06 09:00:00,HOSE:TPB,12448.641968,12637.257756,11623.447898,11623.447898,666962.0
95,2018-09-07 09:00:00,HOSE:TPB,12142.141314,12425.064995,12118.56434,12425.064995,708803.0
96,2018-09-10 09:00:00,HOSE:TPB,12472.218942,12519.372889,12377.911048,12425.064995,625693.0
97,2018-09-11 09:00:00,HOSE:TPB,12425.064995,12448.641968,12307.180128,12307.180128,648936.0
98,2018-09-12 09:00:00,HOSE:TPB,12307.180128,12425.064995,12260.026181,12307.180128,660196.0
99,2018-09-13 09:00:00,HOSE:TPB,12330.757101,12377.911048,12307.180128,12354.334075,581752.0
100,2018-09-14 09:00:00,HOSE:TPB,12354.334075,12401.488022,12330.757101,12354.334075,628216.0
101,2018-09-17 09:00:00,HOSE:TPB,12354.334075,12354.334075,12260.026181,12307.180128,629446.0
102,2018-09-18 09:00:00,HOSE:TPB,12307.180128,12307.180128,12047.83342,12307.180128,723818.0
103,2018-09-19 09:00:00,HOSE:TPB,12330.757101,12377.911048,12260.026181,12354.334075,855451.0
104,2018-09-20 09:00:00,HOSE:TPB,12377.911048,12472.218942,12354.334075,12377.911048,957817.0
105,2018-09-21 09:00:00,HOSE:TPB,12377.911048,12448.641968,12354.334075,12377.911048,973384.0
106,2018-09-24 09:00:00,HOSE:TPB,12401.488022,12448.641968,12354.334075,12377.911048,381301.0
107,2018-09-25 09:00:00,HOSE:TPB,12377.911048,12377.911048,12189.295261,12236.449208,747760.0
108,2018-09-26 09:00:00,HOSE:TPB,12260.026181,12519.372889,12165.718287,12260.026181,595428.0
109,2018-09-27 09:00:00,HOSE:TPB,12260.026181,12354.334075,12236.449208,12260.026181,503856.0
110,2018-09-28 09:00:00,HOSE:TPB,12260.026181,12354.334075,12212.872234,12354.334075,799697.0
111,2018-10-01 09:00:00,HOSE:TPB,12354.334075,12425.064995,12330.757101,12354.334075,710413.0
112,2018-10-02 09:00:00,HOSE:TPB,12354.334075,12495.795915,12236.449208,12330.757101,981274.0
113,2018-10-03 09:00:00,HOSE:TPB,12354.334075,12425.064995,12330.757101,12401.488022,1363977.0
114,2018-10-04 09:00:00,HOSE:TPB,12401.488022,12825.873543,12401.488022,12731.565649,1947576.0
115,2018-10-05 09:00:00,HOSE:TPB,12778.719596,12802.29657,12660.834729,12731.565649,1466363.0
116,2018-10-08 09:00:00,HOSE:TPB,12755.142623,12755.142623,12495.795915,12566.526835,1244813.0
117,2018-10-09 09:00:00,HOSE:TPB,12448.641968,12613.680782,12401.488022,12590.103809,2260359.0
118,2018-10-10 09:00:00,HOSE:TPB,12590.103809,12637.257756,12542.949862,12590.103809,1183016.0
119,2018-10-11 09:00:00,HOSE:TPB,11788.486712,12260.026181,11741.332766,11741.332766,1062241.0
120,2018-10-12 09:00:00,HOSE:TPB,11717.755792,11929.948553,11717.755792,11859.217633,798446.0
121,2018-10-15 09:00:00,HOSE:TPB,11835.640659,11859.217633,11034.023563,11316.947244,713724.0
122,2018-10-16 09:00:00,HOSE:TPB,11340.524217,11434.832111,11316.947244,11387.678164,697309.0
123,2018-10-17 09:00:00,HOSE:TPB,11411.255138,11788.486712,11411.255138,11552.716978,681914.0
124,2018-10-18 09:00:00,HOSE:TPB,11576.293952,11670.601845,11505.563031,11529.140005,592057.0
