,datetime,symbol,open,high,low,close,volume
0,2018-05-17 09:00:00,HOSE:VHM,68000.0204,68000.0204,68000.0204,68000.0204,29249.0
1,2018-05-22 09:00:00,HOSE:VHM,72738.48336,72738.48336,72738.48336,72738.48336,32.0
2,2018-05-23 09:00:00,HOSE:VHM,70461.5596,70461.5596,67692.328,67876.94344,8651302.0
3,2018-05-24 09:00:00,HOSE:VHM,68184.63584,70646.17504,67753.86648,70461.5596,4204263.0
4,2018-05-25 09:00:00,HOSE:VHM,70646.17504,73784.63752,70461.5596,72307.714,3412043.0
5,2018-05-28 09:00:00,HOSE:VHM,68307.7128,72615.4064,68307.7128,72000.0216,4962683.0
6,2018-05-29 09:00:00,HOSE:VHM,72000.0216,72123.09856,69600.02088,71384.6368,2737019.0
7,2018-05-30 09:00:00,HOSE:VHM,71384.6368,72000.0216,69538.4824,72000.0216,3978421.0
8,2018-05-31 09:00:00,HOSE:VHM,72000.0216,72307.714,70830.79048,70830.79048,1915370.0
9,2018-06-01 09:00:00,HOSE:VHM,70830.79048,72307.714,70461.5596,71692.3292,1793787.0
10,2018-06-04 09:00:00,HOSE:VHM,71384.6368,72553.86792,71076.9444,72553.86792,3020272.0
11,2018-06-05 09:00:00,HOSE:VHM,72553.86792,73230.7912,72000.0216,72615.4064,2762319.0
12,2018-06-06 09:00:00,HOSE:VHM,72307.714,74400.02232,72000.0216,73846.176,1621327.0
13,2018-06-07 09:00:00,HOSE:VHM,75076.9456,75076.9456,68676.94368,73846.176,1977965.0
14,2018-06-08 09:00:00,HOSE:VHM,73846.176,74400.02232,72307.714,73846.176,752277.0
15,2018-06-11 09:00:00,HOSE:VHM,74338.48384,74338.48384,73230.7912,73846.176,1504407.0
16,2018-06-12 09:00:00,HOSE:VHM,73846.176,73846.176,72000.0216,72615.4064,1976502.0
17,2018-06-13 09:00:00,HOSE:VHM,72615.4064,72861.56032,72369.25248,72615.4064,470582.0
18,2018-06-14 09:00:00,HOSE:VHM,72615.4064,72923.0988,71569.25224,72000.0216,1046872.0
19,2018-06-15 09:00:00,HOSE:VHM,72430.79096,72430.79096,71692.3292,71692.3292,346367.0
20,2018-06-18 09:00:00,HOSE:VHM,71692.3292,72615.4064,71384.6368,71692.3292,1017704.0
21,2018-06-19 09:00:00,HOSE:VHM,71692.3292,71692.3292,70584.63656,70769.252,2227434.0
22,2018-06-20 09:00:00,HOSE:VHM,65907.71208,71384.6368,65907.71208,70769.252,997717.0
23,2018-06-21 09:00:00,HOSE:VHM,70769.252,70830.79048,70153.8672,70769.252,190579.0
24,2018-06-22 09:00:00,HOSE:VHM,70769.252,70769.252,70153.8672,70276.94416,135248.0
25,2018-06-25 09:00:00,HOSE:VHM,70276.94416,71323.09832,70276.94416,71076.9444,348172.0
26,2018-06-26 09:00:00,HOSE:VHM,71076.9444,71076.9444,70215.40568,70769.252,182714.0
27,2018-06-27 09:00:00,HOSE:VHM,69230.79,70215.40568,67692.328,67692.328,496827.0
28,2018-06-28 09:00:00,HOSE:VHM,67692.328,69538.4824,66461.5584,67692.328,375244.0
29,2018-06-29 09:00:00,HOSE:VHM,69538.4824,69538.4824,66769.2508,69169.25152,1149557.0
30,2018-07-02 09:00:00,HOSE:VHM,69230.79,69230.79,67692.328,68492.32824,870187.0
31,2018-07-03 09:00:00,HOSE:VHM,68492.32824,68492.32824,63753.86528,63753.86528,268823.0
32,2018-07-04 09:00:00,HOSE:VHM,62830.78808,68184.63584,62830.78808,68184.63584,2611406.0
33,2018-07-05 09:00:00,HOSE:VHM,68184.63584,70769.252,68184.63584,70153.8672,2368159.0
34,2018-07-06 09:00:00,HOSE:VHM,68615.4052,70092.32872,68615.4052,69230.79,807689.0
35,2018-07-09 09:00:00,HOSE:VHM,69230.79,69784.63632,69230.79,69415.40544,503229.0
36,2018-07-10 09:00:00,HOSE:VHM,69353.86696,69415.40544,66769.2508,68307.7128,1241792.0
37,2018-07-11 09:00:00,HOSE:VHM,67692.328,68307.7128,66461.5584,67507.71256,465350.0
38,2018-07-12 09:00:00,HOSE:VHM,67507.71256,68184.63584,66461.5584,67692.328,184388.0
39,2018-07-13 09:00:00,HOSE:VHM,66030.78904,68307.7128,66030.78904,67261.55864,255807.0
40,2018-07-16 09:00:00,HOSE:VHM,68000.0204,68000.0204,65230.7888,65230.7888,152343.0
41,2018-07-17 09:00:00,HOSE:VHM,67076.9432,68307.7128,65230.7888,65230.7888,1083127.0
42,2018-07-18 09:00:00,HOSE:VHM,67692.328,67692.328,65846.1736,66092.32752,188385.0
43,2018-07-19 09:00:00,HOSE:VHM,66461.5584,66461.5584,65538.4812,65538.4812,584642.0
44,2018-07-20 09:00:00,HOSE:VHM,65846.1736,66461.5584,65292.32728,65784.63512,587777.0
45,2018-07-23 09:00:00,HOSE:VHM,63384.6344,67384.6356,63384.6344,66338.48144,390762.0
46,2018-07-24 09:00:00,HOSE:VHM,63384.6344,66276.94296,63384.6344,65538.4812,86043.0
47,2018-07-25 09:00:00,HOSE:VHM,65846.1736,65846.1736,64861.55792,65538.4812,315087.0
48,2018-07-26 09:00:00,HOSE:VHM,65538.4812,66338.48144,65230.7888,65230.7888,334700.0
49,2018-07-27 09:00:00,HOSE:VHM,65230.7888,65538.4812,64615.404,65169.25032,418225.0
50,2018-07-30 09:00:00,HOSE:VHM,65230.7888,68000.0204,64615.404,68000.0204,745127.0
51,2018-07-31 09:00:00,HOSE:VHM,68923.0976,68923.0976,66953.86624,67876.94344,276980.0
52,2018-08-01 09:00:00,HOSE:VHM,67876.94344,67938.48192,66769.2508,66830.78928,521087.0
53,2018-08-02 09:00:00,HOSE:VHM,67630.78952,67630.78952,66830.78928,66953.86624,430965.0
54,2018-08-03 09:00:00,HOSE:VHM,67200.02016,67507.71256,66769.2508,67076.9432,744574.0
55,2018-08-06 09:00:00,HOSE:VHM,67076.9432,67138.48168,66953.86624,67076.9432,768429.0
56,2018-08-07 09:00:00,HOSE:VHM,67076.9432,67076.9432,65846.1736,66153.866,260812.0
57,2018-08-08 09:00:00,HOSE:VHM,66153.866,66953.86624,66153.866,66461.5584,462815.0
58,2018-08-09 09:00:00,HOSE:VHM,66461.5584,67076.9432,66461.5584,66892.32776,464212.0
59,2018-08-10 09:00:00,HOSE:VHM,67076.9432,67076.9432,65230.7888,65784.63512,683262.0
60,2018-08-13 09:00:00,HOSE:VHM,66707.71232,66707.71232,65784.63512,66153.866,2332784.0
61,2018-08-14 09:00:00,HOSE:VHM,65846.1736,66461.5584,65846.1736,66338.48144,1410207.0
62,2018-08-15 09:00:00,HOSE:VHM,66338.48144,66400.01992,65907.71208,66338.48144,895650.0
63,2018-08-16 09:00:00,HOSE:VHM,66338.48144,66400.01992,65907.71208,66338.48144,1180107.0
64,2018-08-17 09:00:00,HOSE:VHM,70153.8672,70153.8672,66953.86624,66953.86624,2316549.0
65,2018-08-20 09:00:00,HOSE:VHM,68553.86672,68553.86672,66953.86624,66953.86624,1748304.0
66,2018-08-21 09:00:00,HOSE:VHM,66953.86624,68000.0204,66953.86624,67630.78952,1553239.0
67,2018-08-22 09:00:00,HOSE:VHM,67630.78952,68184.63584,67446.17408,67630.78952,1706866.0
68,2018-08-23 09:00:00,HOSE:VHM,67692.328,68984.63608,67692.328,68861.55912,2554141.0
69,2018-08-24 09:00:00,HOSE:VHM,69046.17456,69476.94392,68369.25128,68615.4052,3049684.0
70,2018-08-27 09:00:00,HOSE:VHM,68861.55912,68861.55912,68492.32824,68615.4052,2345962.0
71,2018-08-28 09:00:00,HOSE:VHM,68615.4052,68615.4052,68000.0204,68307.7128,1327917.0
72,2018-08-29 09:00:00,HOSE:VHM,68307.7128,68307.7128,66646.17384,66646.17384,493332.0
73,2018-08-30 09:00:00,HOSE:VHM,66461.5584,66461.5584,65538.4812,66092.32752,2453407.0
74,2018-08-31 09:00:00,HOSE:VHM,66092.32752,68430.78976,64000.0192,64000.0192,5886788.0
75,2018-09-04 09:00:00,HOSE:VHM,65784.63512,66276.94296,64123.09616,64553.86552,1147005.0
76,2018-09-05 09:00:00,HOSE:VHM,65107.71184,65230.7888,64676.94248,65230.7888,923909.0
77,2018-09-06 09:00:00,HOSE:VHM,65230.7888,65230.7888,64369.25008,64615.404,499962.0
78,2018-09-07 09:00:00,HOSE:VHM,64000.0192,64615.404,64000.0192,64492.32704,840270.0
79,2018-09-10 09:00:00,HOSE:VHM,64923.0964,64923.0964,64369.25008,64369.25008,1044792.0
80,2018-09-11 09:00:00,HOSE:VHM,64000.0192,64615.404,63815.40376,63815.40376,974495.0
81,2018-09-12 09:00:00,HOSE:VHM,64492.32704,64492.32704,63876.94224,64000.0192,1299414.0
82,2018-09-13 09:00:00,HOSE:VHM,64000.0192,64984.63488,64000.0192,64676.94248,1638665.0
83,2018-09-14 09:00:00,HOSE:VHM,65107.71184,65230.7888,64800.01944,64923.0964,1188069.0
84,2018-09-17 09:00:00,HOSE:VHM,64923.0964,65661.55816,64861.55792,64923.0964,6279011.0
85,2018-09-18 09:00:00,HOSE:VHM,64923.0964,64923.0964,64000.0192,64369.25008,3528960.0
86,2018-09-19 09:00:00,HOSE:VHM,64861.55792,64861.55792,63384.6344,64369.25008,1069509.0
87,2018-09-20 09:00:00,HOSE:VHM,64615.404,64615.404,63938.48072,64615.404,1260837.0
88,2018-09-21 09:00:00,HOSE:VHM,64369.25008,64676.94248,62461.5572,62461.5572,24294587.0
89,2018-09-24 09:00:00,HOSE:VHM,62461.5572,63384.6344,62461.5572,63323.09592,1031354.0
90,2018-09-25 09:00:00,HOSE:VHM,63384.6344,63630.78832,62523.09568,63015.40352,1010960.0
91,2018-09-26 09:00:00,HOSE:VHM,62769.2496,63076.942,62707.71112,62707.71112,834567.0
92,2018-09-27 09:00:00,HOSE:VHM,63384.6344,64307.7116,63384.6344,64000.0192,1763887.0
93,2018-09-28 09:00:00,HOSE:VHM,64923.0964,65230.7888,64369.25008,65230.7888,2838434.0
