,datetime,symbol,open,high,low,close,volume
0,2019-01-14 09:00:00,HOSE:POW,15700.0,15800.0,15300.0,15600.0,5012350.0
1,2019-01-15 09:00:00,HOSE:POW,15650.0,15800.0,15350.0,15700.0,2769510.0
2,2019-01-16 09:00:00,HOSE:POW,15700.0,15700.0,15550.0,15600.0,2143250.0
3,2019-01-17 09:00:00,HOSE:POW,15550.0,15700.0,15450.0,15600.0,2113620.0
4,2019-01-18 09:00:00,HOSE:POW,15500.0,15550.0,15200.0,15200.0,1945780.0
5,2019-01-21 09:00:00,HOSE:POW,15200.0,15550.0,14800.0,15350.0,1817190.0
6,2019-01-22 09:00:00,HOSE:POW,15350.0,15550.0,15350.0,15500.0,1768140.0
7,2019-01-23 09:00:00,HOSE:POW,15500.0,15500.0,15350.0,15500.0,977240.0
8,2019-01-24 09:00:00,HOSE:POW,15400.0,15500.0,15350.0,15400.0,967110.0
9,2019-01-25 09:00:00,HOSE:POW,15400.0,15400.0,15300.0,15400.0,935200.0
10,2019-01-28 09:00:00,HOSE:POW,15400.0,15850.0,15400.0,15750.0,3064880.0
11,2019-01-29 09:00:00,HOSE:POW,15800.0,16400.0,15650.0,16300.0,5260230.0
12,2019-01-30 09:00:00,HOSE:POW,16300.0,17350.0,16300.0,16800.0,9031950.0
13,2019-01-31 09:00:00,HOSE:POW,16800.0,16950.0,16400.0,16450.0,3112380.0
14,2019-02-01 09:00:00,HOSE:POW,16350.0,16700.0,16350.0,16550.0,1619200.0
15,2019-02-11 09:00:00,HOSE:POW,16650.0,17100.0,16650.0,16950.0,3752380.0
16,2019-02-12 09:00:00,HOSE:POW,17000.0,17000.0,16850.0,16900.0,2686510.0
17,2019-02-13 09:00:00,HOSE:POW,16900.0,16900.0,16700.0,16850.0,3916110.0
18,2019-02-14 09:00:00,HOSE:POW,16800.0,17200.0,16700.0,16850.0,5639900.0
19,2019-02-15 09:00:00,HOSE:POW,16950.0,17000.0,16750.0,16750.0,3255960.0
20,2019-02-18 09:00:00,HOSE:POW,16850.0,17500.0,16850.0,17500.0,8995700.0
